NAME	Memory CD4 T	B	CD14+ Mono	NK	CD8 T	Naive CD4 T	FCGR3A+ Mono	DC	Platelet
SERINC3	1	1	1	1	1	1	32.1731001822423	15.9229810513027	1
SERINC5	37.1312905055086	1	1	1	1	1	1	1	1
SERPINA1	1	1	198.07726364226	1	1	1	376.6717168843	39.9192423959588	15.7079964191679
SERPINB9	1	1	1	60.9540531521788	1	1	38.8263536837397	42.0365021188338	1
SERPINF1	1	1	1	1	1	1	1	179.442327964939	1
SERPINF2	1	1	1	1	1	1	1	45.6924038109465	1
SERTAD1	113.130510301139	143.229877849355	1	228.707791856721	161.889720115789	1	64.4995620927406	138.770598778229	1
SERTAD3	1	1	1	1	1	1	61.2336097611578	57.6615326927213	1
SETD3	1	1	1	45.9394987302961	1	1	1	1	1
SETD5.AS1	1	19.3500741383255	1	1	1	1	1	1	1
SETDB2	1	1	1	1	1	1	1	26.2564131299121	1
SF3A2	49.9410738452492	1	1	1	1	1	1	11.5848402797809	1
SF3A3	29.3320382820203	1	1	41.4396718590064	1	38.9326918448832	1	59.775714955977	1
SF3B4	1	1	1	93.8344545504889	67.2482450594656	1	33.6531478740966	66.1603919383953	12.1432715972152
SH2B3	1	1	1	1	1	1	19.1474699136548	1	1
SH2D1A	94.7027374149826	1	1	174.885385485263	220.87549224912	85.0043275402306	1	1	1
SH2D1B	1	1	1	174.743383177	1	1	1	1	1
SH2D2A	1	1	1	149.877907932958	125.390295262105	1	1	1	1
SH2D3C	1	1	1	1	1	1	26.6348111488856	1	1
SH3BP1	1	1	1	43.6329693037362	35.6162725290748	1	103.632721613206	23.0673391502355	1
SH3BP5	48.4638455229862	48.118813702175	1	64.6028411760114	38.4348667919889	1	1	1	1
SH3YL1	1	1	1	1	1	21.3749053614976	1	1	1
SHARPIN	34.8713444401884	1	1	52.4880278269852	53.727942104072	1	34.9040130050342	30.6500664413137	1
SIAH2	91.1062487752878	165.872758930732	147.116229795036	66.1551594188595	1	84.4103770772958	48.7300381224381	62.1426874592858	157.037588548808
SIDT1.AS1	177.052017032134	1	1	1	1	1	1	1	1
SIGLEC10	1	1	1	1	1	1	76.1060158535702	1	1
SIGLEC7	1	1	1	59.8053877363409	1	1	1	23.9888461471982	1
SIGLEC9	1	1	1	1	1	1	1	75.2291259993275	1
SIK1	1	1	1	1	1	1	36.4071541200607	1	1
SIPA1	1	36.9267780906066	1	72.4641874808754	38.6092842135181	1	17.7818204603155	1	1
SIRPA	1	1	43.1848591493551	1	1	1	1	1	1
SIRPB1	1	1	1	1	1	1	16.9296165620156	1	1
SIRPG	101.683006580658	1	1	1	92.0840727607173	78.8879366449833	1	1	1
SIT1	234.071328770266	101.047953902105	1	1	202.308082554309	166.871013737514	1	1	1
SKAP1	98.1051216325127	1	1	192.728988829681	128.166215434012	88.7708682343536	1	1	1
SKAP2	1	1	1	1	1	1	35.1669560728623	45.7476808896902	1
SLA2	1	1	1	55.3291434987918	1	1	1	1	29.4866359565493
SLAMF6	1	1	1	62.4110960015753	1	1	1	1	1
SLAMF7	1	1	1	54.054723547289	1	1	1	1	1
SLC11A1	1	1	29.620824306216	1	1	1	35.0156754104295	1	1
SLC16A3	1	1	25.204575510743	1	1	1	30.8429379367927	10.6329603357889	1
SLC25A20	1	1	1	96.9787467867173	1	1	1	1	1
SLC25A38	92.5288156940101	78.0943881973312	1	1	107.696367577013	82.7420398441384	1	1	1
SLC25A39	25.5672766338068	1	1	43.3078134280875	1	30.6054865717425	1	23.8393123454265	1
SLC2A3	84.592565802109	60.0011587635921	21.0666631300279	40.4938466203094	32.4120576762958	86.8167478178987	1	26.586639682491	1
SLC2A6	1	1	1	1	1	1	36.3378880010747	20.2446503329004	1
SLC31A2	1	1	155.520215986827	1	1	1	468.678181002736	109.426599549843	119.135823012724
SLC35A4	1	1	1	46.2719418156672	1	1	1	1	1
SLC35B1	1	1	1	1	1	1	1	26.088690606163	1
SLC35D2	1	1	1	1	1	1	1	1	88.929541187677
SLC38A1	22.2763058170834	1	1	1	30.8670362798068	29.0439364838007	1	13.6312684758687	1
SLC39A3	1	1	1	1	1	1	1	77.2483173326621	191.832640685161
SLC40A1	1	1	1	1	1	1	1	1	335.920654359085
SLC44A1	1	1	1	1	1	1	1	1	19.8235040217743
SLC44A2	1	1	1	38.7980538367134	1	1	26.1204461132813	1	45.7230463634441
SLC7A7	1	1	87.8513629987171	1	1	1	92.1705979053352	18.073561127365	1
SLFN5	25.5188643296691	1	1	1	1	1	1	1	1
SLMO2	66.0407221766596	56.0759163044624	1	55.7069660638013	90.3243331684297	52.9039466229866	1	24.5388377235296	1
SLTM	17.9864449109498	33.6463939660598	1	39.2526725724175	22.8282750160111	1	12.5985472389208	23.0985245680347	1
SMAP1	36.4304086018347	1	1	1	1	1	23.7511010328364	31.5816060774111	1
SMAP2	61.4103345466599	164.71277554136	97.6890834355547	78.2295660584402	86.0231544417541	73.1550140006699	112.021155030419	99.4006478850989	1
SMARCA5	1	1	1	32.1356595774903	1	1	1	1	1
SMARCB1	45.1341220367942	163.202738046245	1	83.37309397485	67.5225446809543	58.0777574332348	43.4373155185201	93.3091283034292	1
SMARCE1	20.3791640595226	23.5162133081699	1	47.5570129470895	30.2373718952707	1	1	19.9472579166298	1
SMC3	45.2778404287015	1	1	1	70.2736127581964	1	26.5592883799943	28.3058501211832	1
SMCHD1	20.0598363277872	30.8808112539606	1	21.406167708766	22.0637197273616	1	1	1	1
SMCO4	1	1	261.81736522529	1	1	1	195.89063809161	66.3940034790351	1
SMIM11	46.4036582148639	1	1	58.4942894020667	59.2432182889527	57.6490113590382	1	44.5894555419741	1
SMIM14	1	121.425349993941	1	1	1	1	29.5321768206221	36.325797835498	1
SMIM15	60.4012869812267	1	1	55.761708922066	1	1	36.0460173110621	27.6588995608865	1
SMIM19	44.2299300855369	1	1	43.6558881889237	45.3550679205186	48.814262157004	1	21.6512815148051	1
SMIM20	79.2297716420282	99.0836727464735	1	72.896638883577	1	103.031173627099	1	59.5069495816886	1
SMPD2	1	1	1	1	1	1	1	40.3776814604985	1
SMPDL3A	1	1	1	1	1	1	81.8976300562893	1	1
SNAP23	1	40.5139004678714	1	39.7942054102676	1	1	44.1539811273052	28.5445247299126	195.434102937276
SNAP29	1	1	33.2673799521292	1	1	1	61.4595125252667	70.6335232985215	1
SNAPC5	1	1	1	39.5505312361928	1	37.8561280335706	25.0259042571794	23.4288961689626	1
SNCA	1	1	1	1	1	1	1	17.5515472561422	392.286058966632
SNHG7	101.406227823576	374.286947816614	71.9027536540994	63.6657149895913	111.128017939023	154.544596000565	33.3741258087735	94.404589445439	1
SNHG9	288.233767125735	1	1	236.007197564607	275.223603129932	267.060565880097	1	176.386657759291	1
SNN	1	1	58.5122519184418	1	1	1	85.8521849713566	13.5691856911508	1311.64985819556
SNORA76	194.367906090413	170.172811113195	1	1	210.091371069059	210.392346252639	1	304.555286722441	1
SNORD3B.1	1	1	192.43480886999	1	1	1	1	162.745948748065	1
SNORD3B.2	1	1	1	1	1	1	1	140.165223789849	1
SNORD3D	1	1	159.664802814305	1	1	1	1	1	1
SNRNP200	1	1	1	1	1	1	1	37.3276912660589	1
SNRNP25	1	1	1	1	1	1	39.0750694997538	37.6305545604111	1
SNRNP27	1	1	1	1	1	1	1	62.1386536459468	1
SNRNP35	1	1	1	37.5243869143281	1	1	1	1	1
SNRPA	57.520894993058	1	1	80.8490663924955	47.6438439246625	1	21.0153286866514	60.5491008048794	1
SNX10	1	65.9443735017152	52.3773155802683	1	1	1	50.3757385041707	32.3922446413462	1
SNX18	1	1	1	1	1	1	21.5390955373447	1	54.1726868636772
SNX2	41.2579177611575	272.019116138588	66.9423278022735	1	39.9751451773707	37.0803438420895	116.502603832532	38.4632855125396	110.543853488634
SNX20	54.0486060312382	1	1	1	1	1	28.2767628309565	22.6562252694039	1
SNX29P2	1	54.1374719931297	1	1	1	1	1	1	1
SNX5	1	1	1	24.1738796346929	25.029175116356	1	26.0443009715946	21.9229118334983	1
SNX9	1	1	1	1	1	1	62.6251725745157	41.6828624979351	30.5384293286701
SOCS1	161.654308674584	1	1	1	1	182.272530273358	1	1	1
SOCS3	218.088963991715	1	119.678627403403	1	91.6329715747872	256.683925546837	1	61.4788716595969	1
SOD2	14.2699041626568	1	32.8105467943461	1	1	1	50.4816037769064	15.4697856391504	84.7452859070736
SORL1	20.4374476980083	1	1	1	1	1	1	1	1
SOX4	1	1	1	1	1	1	1	1	46.1625882800753
SP140	1	46.0351140426562	1	1	1	1	1	1	1
SP140L	1	35.4226057632179	1	1	1	1	1	18.6266203730261	1
SPARC	1	1	1	1	1	1	1	1	1588.97866720273
SPCS3	1	1	36.2581067724094	34.4110155085617	1	1	28.7999088042221	25.4100873397377	1
SPG21	44.700765459595	1	69.7058442892888	1	37.9284763021095	35.7944401853893	68.6729598608147	59.5763715925947	1
SPHK1	1	1	1	1	1	1	1	1	93.6704604869262
SPI1	1	108.352850437233	479.555241832713	1	1	1	799.970023279584	462.396213873109	243.594922213924
SPIB	1	126.341086012884	1	1	1	1	1	46.8282794048783	1
SPINT2	1	69.6785305352906	39.0249532662584	1	1	39.7099795123094	20.1037723700359	144.446425293056	218.343193206023
SPNS1	1	1	1	1	1	1	1	9.9010744392718	54.6593623765257
SPNS3	1	1	1	1	1	1	1	32.4650723129097	1
SPOCD1	1	1	1	1	1	1	1	1	48.2576589835932
SPOCK2	125.474320126185	1	1	63.2014491534126	105.123429300076	86.4265858865646	1	1	1
SPON2	1	1	1	438.470282354131	40.8814085105753	1	1	1	1
SPPL2A	1	1	1	79.9399951748433	1	1	33.9366594229184	1	1
SPPL3	1	1	1	1	1	1	1	1	146.172151476553
SPSB3	32.3347670030451	1	1	46.6919060443663	47.260416751708	1	1	1	1
SPTSSA	1	1	75.6336994375389	1	1	1	73.1664718787452	50.6908716659025	154.996174194341
SQRDL	70.2686190537126	1	78.9228089402	66.5836709786828	65.9186906209331	1	86.3446831654035	37.9943511091806	1
SQSTM1	28.2981058972016	1	31.8853814271734	44.3107274731049	31.6174655773691	32.8881935073373	22.4164436957329	17.3616797964369	368.958967629869
SRA1	1	1	135.226199103662	1	1	1	59.7455112499977	82.7300890009676	1
SRD5A3	1	1	1	1	1	1	44.5647663852241	11.2628217540661	1
SREK1IP1	34.4644839483012	1	1	55.7368681957044	1	1	1	24.4742569356799	1
SRP54	1	1	1	39.0617301734084	1	1	1	1	1
SRPK2	1	1	1	29.9435863944908	1	1	1	14.7528795576027	1
SRPR	34.5847341035694	1	1	35.8172350851271	1	1	1	18.9460043148901	1
SRSF6	1	1	1	1	1	1	1	49.5694248868587	38.9237167063496
SSR1	15.5370893585906	1	1	1	21.8039061727617	1	10.5857033126341	16.8111323955267	1
SSRP1	1	1	1	34.1600059358902	1	1	1	43.9745595298535	1
SSSCA1	1	67.5318152674162	36.7587621383184	76.3409709143547	1	1	1	33.9960418075483	1
ST3GAL3	1	1	1	1	1	1	1	1	147.725049978226
ST3GAL4	1	1	1	1	1	1	1	23.9606227922333	1
ST3GAL5	1	1	1	1	1	1	22.4557524648535	1	1
ST6GALNAC6	1	1	1	30.4079784058392	1	1	1	1	1
STAC3	1	1	1	1	1	1	35.7135519390038	43.7418239284525	1
STARD3NL	1	1	1	43.8289090223322	1	1	1	23.5742381629927	65.3981855615993
STARD7	1	1	1	1	1	1	25.4208745646764	46.7332029815141	1
STAT2	1	1	1	1	1	1	26.0234211916223	1	1
STAT3	29.6663027642264	1	1	28.7438853220753	30.5995427783817	34.9030786014414	16.6905298260501	11.4897663596905	1
STAT4	1	1	1	65.4193714359114	46.7593522805953	1	1	1	1
STIP1	1	1	1	56.0446467021479	1	1	1	26.4006864394508	1
STK16	1	1	1	1	1	1	1	24.3477989680892	1
STK17A	168.390016169579	332.254478765814	1	265.330096128326	265.36565385814	252.896570096696	22.1100467925588	25.4427591244062	1
STK32C	1	1	1	1	1	1	1	27.1252995710059	1
STK38L	1	1	1	1	1	1	1	27.3993443926633	1
STMN1	1	1	1	80.3339859694544	61.6099268226482	1	1	32.8578965184812	1
STMN3	136.404910857747	120.51204569564	1	1	89.9030157361054	152.659893952796	1	1	1
STOM	52.7395259907893	1	1	135.096810728182	93.9574937783618	1	1	1	180.991099440129
STRA13	50.603384885901	1	76.8842844197632	46.1201902502065	52.4294595222346	1	1	42.2718059600085	32.8058872869453
STRBP	1	37.4379734573565	1	1	1	1	1	1	1
STT3B	58.5288886514464	1	1	56.5399674606645	37.6482182919832	48.2516984862194	1	21.8428899455888	1
STX11	1	1	465.695784138044	99.2635387999219	1	1	465.968051330024	63.6230237927541	1030.08785151417
STX12	1	1	1	1	1	1	31.9514141368037	1	1
STX16	1	1	1	1	1	1	1	24.9295365944509	1
STX18	1	1	1	1	1	1	1	29.3018215740039	1
STX4	27.7173740418213	1	1	121.775897864104	48.6862794459499	1	1	25.9986044586576	78.4199925839837
STX5	1	65.3825664807272	1	64.6024751290928	1	1	47.1488230271356	52.7700174135734	1
STX7	1	56.1702016201547	15.8553850117314	1	1	1	17.9940423265072	21.3038663624362	1
STX8	65.3768703073008	1	44.910728840123	102.858443513927	94.9355915668261	1	43.0653090709253	37.6243964596805	1
STXBP2	24.5243176209078	28.678090944577	132.722450550071	46.6097294993543	39.022234148627	1	292.256063975731	70.1404080040253	164.781153018597
SUCLA2	1	1	1	1	1	1	1	28.7141262996787	1
SUCLG2	127.745935621236	1	1	87.274281487478	63.0033014057782	114.203481469607	54.6886877120924	1	1
SULF2	1	1	1	1	1	1	1	48.1692373302204	1
SULT1A1	1	1	23.5324246820059	1	1	1	25.9554482574652	1	1
SUMF2	21.231692978733	1	1	1	1	1	1	1	1
SURF2	105.128837306791	1	1	56.7922304008828	90.6477768877416	63.5637032369062	40.8221130370276	57.846996558341	1
SURF4	23.2236757513396	1	1	1	27.8545377215602	1	1	1	1
SUSD1	1	1	1	1	1	1	1	48.5247212167832	104.608110024469
SUSD3	268.364317385439	1	1	1	1	200.177385742182	1	173.376838324118	48.3652888901829
SVIP	79.8566279006894	56.0563827221642	1	41.4752073150032	67.8131748552496	80.7570098149054	1	59.2321663195225	334.83250214078
SWAP70	1	78.4750475754863	1	1	1	1	1	1	1
SWI5	1	1	1	1	1	1	1	84.2780610130257	279.152012579303
SYAP1	1	1	1	1	1	1	1	25.1841144501344	1
SYK	1	56.2431634544931	59.5638528518403	1	1	1	32.0449036182571	99.7208781792935	56.6869199650327
SYNCRIP	1	1	1	1	1	1	1	28.7810444245417	1
SYNGR1	1	1	1	66.4160033239328	1	1	1	32.2878553062961	1
SYNGR2	1	65.115513438532	40.9732847374372	1	1	1	67.1081684435238	65.8567812475888	1
SYPL1	34.5708921260618	139.520239196421	1	1	55.4027038115295	63.7500176973591	1	36.493820084981	106.789928943939
SYTL3	1	1	1	68.2804097037096	1	1	1	1	1
SYTL4	1	1	1	1	1	1	1	1	61.5336902799905
SZRD1	1	1	1	1	1	1	20.6840635183201	1	1
TACC3	1	1	1	1	1	1	1	1	91.3649506691571
TAF10	1	1	1	1	1	1	1	26.4171642782055	1
TAF11	71.5575202136602	1	1	119.701178484989	1	1	39.6023241514409	75.9706766414584	1
TAF1D	18.8626205809676	27.6596794544625	1	1	1	26.9129774030363	1	1	1
TAF9	20.4870965406324	20.0398936102123	1	1	1	20.2753396387694	20.1964616483373	21.8238421310128	1
TAGLN2	559.854961312616	756.154914491813	449.677709030273	717.812481433171	704.833973375051	403.411550227907	438.899241317026	1251.99808053684	5265.4459876942
TALDO1	216.309651688008	169.289099633766	493.387538363275	112.256742795524	176.313594088266	95.3511568014167	258.540084051737	225.559842427752	4566.45439664847
TANK	24.2057986460829	1	1	1	1	1	28.6527336144678	1	1
TAOK3	19.9039164386345	25.2401268612186	1	1	1	1	12.9675431071876	15.7514478806123	11.7672155663578
TAP1	19.6661202198016	1	1	25.6022854215197	22.170166953584	1	1	14.5850241188216	1
TAPBPL	1	1	1	44.1744932040949	1	1	35.2833534382368	1	1
TAX1BP3	1	1	144.741436659496	1	1	1	171.850642854722	118.359739714949	627.68651293817
TBC1D15	1	1	1	1	1	1	1	1	68.4307706069854
TBC1D17	1	1	1	36.4978706213811	1	1	1	1	32.1357213067207
TBC1D9	1	1	1	1	1	1	1	30.440787294107	1
TBCC	177.205324734226	72.5880506747685	1	177.193933871814	119.191340471223	171.111966093361	40.8842037882675	82.0329433326694	1
TBX21	1	1	1	271.190389124518	106.240675898298	1	1	1	1
TBXAS1	1	1	48.0694370817711	25.8068217287279	1	1	72.1897555279958	21.0060165211276	27.6690392295784
TC2N	24.8836159116711	1	1	1	37.9139605692938	26.626410769343	1	1	1
TCEAL1	1	1	1	1	1	1	1	31.6988501272742	1
TCF7	40.2637609087508	1	1	1	22.033704072834	39.9764001080194	1	1	1
TCF7L2	1	1	1	1	1	1	35.5734500128953	1	1
TCL1A	1	912.414018515406	1	1	1	1	1	137.168318947061	1
TDP2	39.2400686683296	1	1	1	1	1	1	1	1
TDRP	1	1	1	1	1	1	1	1	93.8302854521416
TECR	53.6756286930345	31.4797929064003	1	63.9484831747909	48.9875659666473	53.1759636207853	1	30.8839500282608	1
TEN1	1	1	61.0747898532373	1	1	1	47.1018791102351	54.5970771052314	1
TERF1	1	1	1	33.0214081900114	1	1	1	1	1
TES	1	1	1	60.6477935706531	36.9901733565469	1	1	16.7012800991628	1
TESC	1	1	67.9467984391155	1	1	1	193.293805922225	45.8624509148943	43.0223388936173
TESPA1	30.2088272582098	1	1	1	1	1	1	1	1
TFDP1	1	1	1	1	1	1	1	29.0688271933756	1
TFPT	51.5732876572168	1	1	1	1	1	1	61.1401730813697	1
TGFB1	95.053115551772	1	215.028091265652	237.491044095478	191.593885897249	90.4186876625128	175.572216498053	56.3610824275921	581.990938811206
TGFBI	1	1	44.2948130967353	1	1	1	32.8810663693451	43.6066773434646	1
TGFBR2	1	1	1	1	1	1	29.2819761548361	1	1
THAP11	166.868129051406	1	1	284.183322789612	154.630113589709	100.598203434042	1	28.8545745376021	161.983977230064
THAP7	32.6462116774525	1	1	1	1	1	1	1	1
THEMIS2	1	1	52.3212962017133	50.1770084231776	1	1	76.2003106819101	47.4994421272022	1
THOC6	1	1	1	42.6977485613912	1	1	1	154.002872203435	1
TIAL1	27.3914196674217	1	1	1	36.3722676358395	1	1	31.6883022008174	1
TICAM1	1	1	1	1	1	1	1	86.7059097561527	1
TIFA	1	44.7677178589923	1	1	1	1	1	1	1
TIGIT	31.2091269600902	1	1	85.4304409711857	84.638863724239	1	1	1	1
TIMM10	83.5339931710107	1	74.5229401925417	1	1	1	73.2831271423476	152.185630745387	1
TIMM10B	1	1	1	50.8882073978259	1	1	1	30.8782286152721	1
TIMM17A	1	1	41.9654933394733	1	1	1	39.02554382138	44.1956761058192	13.279889712677
TIMM17B	1	1	26.6596191751526	29.8755005973481	1	1	28.0023889691057	18.9252933682877	1
TIMM22	1	1	1	73.7055154433504	1	1	1	1	1
TIMM8B	69.0055155345968	1	114.177007887261	130.042432384998	92.754500062899	1	129.721790153223	66.247794166536	1
TIMM9	61.379254714633	57.9027054651131	1	41.1276338024579	1	50.8393095038746	1	36.2127547303887	1
TIMMDC1	1	1	1	64.295570198721	1	1	37.0423901269404	45.459301189282	1
TIMP1	257.903499574769	1	568.626357570513	222.925133223598	101.224429269882	149.482957852748	1666.98085751765	374.094661458833	1466.99589337736
TIPRL	106.193705377142	1	1	97.3049462034065	1	1	1	106.373936102486	1
TJP2	1	1	1	1	1	1	1	1	58.1771636638623
TLN1	1	1	28.5627910941923	22.3994974668394	1	1	25.73274347095	27.8713110924223	130.378685672698
TLR10	1	29.1972779866492	1	1	1	1	1	1	1
TM2D3	1	1	1	29.9784608536918	1	1	1	1	1
TM9SF2	1	1	1	1	1	1	38.5299525231115	75.2127655340674	1
TMA16	1	1	1	1	1	1	25.078663483585	1	1
TMC8	34.1767170220143	1	1	1	47.2709440109563	43.771767506868	22.2188487357095	16.0975718349156	1
TMED1	1	1	1	95.4904376211964	1	1	38.5792073799045	40.6682376570199	1
TMED3	1	1	1	69.102179893088	1	1	50.5492873983871	19.4985634868369	179.659121704101
TMEM101	35.2430046289877	1	1	1	1	1	1	31.7959625901671	1
TMEM107	1	1	1	32.4406254501215	1	1	16.3444783500564	1	1
TMEM11	1	1	1	1	1	1	31.0846976813412	1	1
TMEM126A	67.4276389407578	1	1	1	1	79.941637216265	1	59.4666774957502	1
TMEM134	27.3606740435182	39.8730227899266	1	37.5764881107104	1	32.4560276365331	36.6333826275854	29.2256608512943	1
TMEM140	1	1	1	1	1	1	1	1	545.383212854253
TMEM141	73.6078811332787	1	79.5735446052656	211.281232599126	1	63.3796690734521	108.479109694458	116.649984475355	1
TMEM14A	137.536460542872	1	1	1	1	1	1	49.2079721501694	1
TMEM154	1	49.7995288382771	1	1	1	1	16.872734636624	15.7493055698325	1
TMEM156	1	61.4464610727516	1	1	1	1	1	1	1
TMEM167A	1	1	1	1	1	1	25.5792190620443	29.4998973445897	1
TMEM167B	1	1	1	1	1	1	22.5016231215888	1	1
TMEM173	41.1488625889846	1	1	54.9664214898412	28.1015734883865	33.36887609351	1	10.8925780297281	1
TMEM176B	1	1	148.017078730258	1	1	1	72.9738643577892	1	1
TMEM183A	1	1	30.4345089318258	1	1	1	30.8211683974047	40.7235047842792	1
TMEM189	1	1	1	1	1	1	24.3864449392558	1	1
TMEM19	1	1	1	1	1	1	1	25.4811414316826	1
TMEM203	1	101.917383070166	1	114.32592446075	1	102.384475578926	56.861203057714	65.2717981395024	1
TMEM204	111.225919002916	1	1	1	1	111.350600719666	1	1	1
TMEM205	1	1	75.4196314033092	49.8083199960219	1	1	23.0604718560567	52.9505059691491	1
TMEM206	1	1	1	1	1	1	1	54.7943921239555	1
TMEM208	32.7160351117456	1	69.7191692659509	64.9827503029862	1	1	35.8223943343886	56.3509524133543	47.1305474534719
TMEM216	1	1	1	1	1	1	1	24.9706756629873	1
TMEM223	1	1	1	75.7156390863478	1	1	1	45.5298835145405	1
TMEM242	1	1	1	29.0088214348154	1	1	1	26.7303226784703	1
TMEM243	106.487365224172	182.839802698477	41.0518821509913	89.6166832914189	67.602590570435	101.564076697128	38.5803034929612	77.8925854184429	1
TMEM248	42.3532956815959	41.6795955692392	1	69.0600393175598	57.0466054688914	1	25.2065883669062	19.7320791785977	1
TMEM251	1	1	1	1	1	1	1	59.6573916238358	1
TMEM261	78.233897129458	76.6925852816537	1	1	87.2910617551274	88.8450399380283	42.2878120184666	41.8937321619652	17.4896710519978
TMEM39B	1	1	1	1	1	1	1	27.3123239635339	1
TMEM40	1	1	1	1	1	1	1	1	777.252355905929
TMEM43	1	1	1	109.671098143896	1	1	1	45.0767078536349	1
TMEM55A	1	1	1	1	1	1	1	76.7933902985539	27.6614333066657
TMEM55B	1	1	1	1	1	1	1	33.4381976813013	1
TMEM60	155.381035589219	142.80142935117	1	1	1	1	113.500077291596	1	1
TMEM69	1	1	1	1	1	1	1	79.0437432823841	1
TMEM70	1	1	1	1	1	1	31.0327909138824	21.0007118173335	1
TMEM71	1	1	1	75.9905397104865	1	1	1	1	1
TMEM87A	1	1	1	1	1	1	1	24.3648920016738	1
TMEM91	1	1	1	1	1	1	1	1	234.611368632524
TMIGD2	1	1	1	292.662211068549	111.694708568094	156.419176496614	1	1	1
TMUB1	47.6399815547073	1	1	57.3978433663599	64.1675301390896	1	1	36.5592252113379	1
TMX1	46.0450312181268	1	1	85.6701212338173	60.0304248527311	1	51.9976532917576	56.3815506854005	1
TMX2	66.4521400189591	49.7363635710532	1	48.9762711479179	65.7847168326541	1	30.0452246224313	32.4986802593072	1
TMX4	1	1	1	1	42.5695895338808	1	1	1	1
TNFAIP2	1	1	42.3152068003586	1	1	1	27.4692063882958	46.2915633685955	1
TNFAIP3	106.100520489009	1	1	45.1657334186855	92.7876284358305	76.3595899991872	38.092579531853	57.2063862305088	1
TNFAIP8	77.7526032632498	56.1418385433767	1	40.9662661055919	46.0687682480421	50.2896252647239	1	38.7723373755945	1
TNFAIP8L2	143.551396518177	1	232.087723099462	447.104954739561	1	1	188.451716456675	242.916016736466	1
TNFRSF13C	1	382.603080426094	1	1	1	1	1	1	1
TNFRSF18	82.4338916011359	1	1	148.078820093143	1	1	1	1	1
TNFRSF1A	1	1	39.6619478647414	37.7961703748667	1	1	35.0687943892577	32.0763212106625	1
TNFRSF1B	53.1192378876397	1	120.017184441066	126.719593806843	52.5176316694202	1	216.86746334126	51.0320975892039	1
TNFRSF25	37.0158070680179	1	1	1	1	1	1	1	1
TNFRSF4	188.86234889551	1	1	1	1	1	1	1	1
TNFRSF8	1	1	1	1	1	1	26.9390379895195	1	1
TNFSF10	114.729118460713	52.9651417760306	165.722767655525	79.6347163622412	1	48.6287505395097	357.017683948384	59.560459328114	1
TNFSF13B	1	1	295.957784997571	1	1	1	192.307488618457	202.761685173795	64.4702664818996
TNNI2	1	1	1	1	1	1	106.402960054299	65.8146182871667	1
TOB1	86.5535600983442	1	1	1	113.292296240905	70.9450734029904	1	58.4392853481477	1
TOLLIP	1	1	1	1	1	1	14.5506960271436	15.1157499058572	44.2395926429307
TOMM40	1	1	1	1	1	1	1	37.231862306047	1
TOP1	1	1	1	1	1	1	29.8140959075686	74.560409452944	1
TOPORS.AS1	60.185214386151	1	1	1	1	69.5640569448327	1	1	18.3965104272088
TOR1A	1	1	1	1	60.1202564277994	1	1	28.2554127546917	12.6895103979813
TOR3A	1	41.0148371646538	1	1	1	1	1	45.3661225203901	1
TPD52	1	36.2454462003306	1	1	1	1	1	1	1
TPD52L2	1	1	50.8539947805184	1	1	1	1	1	1
TPM1	1	1	1	1	1	1	1	1	149.110037800671
TPM4	32.732000198339	27.1572958839827	22.1361747738222	39.9631839576991	1	1	1	56.4238520033822	810.322630767057
TPMT	1	1	50.9032727239857	78.5914397578925	1	1	73.463304357256	85.5402733682968	1
TPP1	1	1	1	1	1	1	23.7297738032869	59.487334833258	1
TPPP3	1	1	1	1	1	1	105.824364288401	42.4916587687928	1
TPR	37.1755389549624	1	1	1	26.5454283851682	34.624291526906	17.321157449274	1	1
TPRKB	1	1	1	1	1	1	1	83.6303438953812	1
TPST2	38.2930684351884	1	1	335.110271357314	207.42545030841	1	28.8636098596085	1	476.395279808912
TPTEP1	1	1	1	1	1	1	1	1	66.0700594423731
TRA2A	1	1	1	36.895505333473	1	1	1	20.7323050282973	1
TRABD2A	25.5860387159595	1	1	1	1	41.8525554633436	1	1	1
TRADD	203.274916632589	1	34.1235740055577	36.2346503412407	69.3329437492221	109.733693088673	43.4121718384552	95.264474604546	1
TRAPPC2P1	1	1	1	1	1	1	1	55.0872986424567	1
TRAPPC5	1	1	63.153189479638	1	1	1	65.9177932968856	69.7096662556745	24.7098138274086
TRAT1	201.536313283838	1	1	1	120.062297056717	152.24318026733	1	1	1
TREML1	1	1	1	1	1	1	1	1	2797.29627772735
TREX1	1	1	35.7448778273193	1	1	1	40.0659807631211	1	1
TRIAP1	64.4329449192338	1	1	167.574709061202	1	1	52.9777163939867	97.2547651721811	1
TRIM33	1	1	1	1	1	1	1	22.2814473732316	1
TRIM38	1	41.2049197580668	1	35.6353254921456	1	1	1	47.4169259085471	1
TRIM69	17.7210896822501	1	1	1	1	1	1	1	1
TRIM8	1	1	1	1	1	1	50.1026575655328	22.0332894113081	1
TRMT1	1	1	24.2083044643985	1	1	1	1	20.6680491301241	1
TRMT10C	62.9655497576226	1	1	1	1	1	1	1	1
TRNAU1AP	1	1	1	30.3067348988024	1	1	1	21.2718193413601	1
TROVE2	1	1	1	26.6485104939462	1	1	1	1	1
TRPC4AP	1	1	1	1	1	1	36.943181810493	1	1
TRPV2	1	1	1	67.9334180046791	1	1	1	34.2536936345996	1
TRUB2	1	1	1	1	1	1	1	25.1335847632238	1
